id,title,price,url,image_url,series,processor,graphics,memory,storage,display,wifi,battery,others
21TBCTO1WWMY1,ThinkPad T14s Gen 6 (AMD),6659.99,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/lenovo-thinkpad-t14s-gen-6-14-inch-amd-laptop/21tbcto1wwmy1,https://p1-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-t-series/len101t0109/lenovo-thinkpad-t14s-gen-6-14-amd-laptop-pdp-gallery-1.677671b4495bc92d.png,All Laptops,AMD Ryzen™ AI 5 PRO 340 Processor (2.00 GHz up to 4.80 GHz),Integrated Graphics,16 GB LPDDR5X-8533MT/s (Soldered),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 2 Years Premier Support AI | The ThinkPad T14s Gen 6 (AMD) offers exceptional performance, a lightweight design, and a vibrant 14"" WUXGA display. Users praise its reliability, premium build quality, and seamless multitasking, making it ideal for business professionals on the go."
21SR003RMA,ThinkPad E16 Gen 3,6661.08,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/lenovo-thinkpad-e16-gen-3-16-inch-intel/21sr003rma,https://p4-ofp.static.pub//fes/cms/2025/03/19/6gjvthp40k9v8kkd1niipl547mxs11488818.png,All Laptops,Intel® Core™ Ultra 7 255H Processor (E-cores up to 4.40 GHz P-cores up to 5.10 GHz),Integrated Intel® Arc™ 140T GPU,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year On-site | The ThinkPad E16 Gen 3 offers a powerful Intel® Core™ Ultra 7 processor and a 16"" WUXGA anti-glare display. Designed for business professionals, it features 16GB DDR5 memory, 512GB SSD storage, and a 3-year on-site warranty for reliability."
21QACTO1WWMY1,ThinkPad X9-14 Gen 1,6793.93,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadx9/thinkpad-x9-14-aura-edition-14-inch-intel/21qacto1wwmy1,https://p3-ofp.static.pub/ShareResource/cap/image/thinkpad-x9-len101t0110-01.jpg,All Laptops,Intel® Core™ Ultra 5 228V Processor (LPE-cores up to 3.50 GHz P-cores up to 4.50 GHz / 32 GB MOP),Integrated Intel® Arc™ Graphics,32 GB LPDDR5X-8533MT/s (Memory on Package),256 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), OLED, Anti-Glare, Non-Touch, HDR 500 True Black, 100%DCI-P3, 400 nits, 60Hz, Low Blue Light",,,"OS: Windows 11 Home 64 | Warranty: 2 Years Premier Support AI | The ThinkPad X9 14 Aura Edition offers premium performance with advanced AI capabilities for SMBs. Its ultrathin design, updated keyboard, and all-day battery make it ideal for productivity, while customization options enhance flexibility."
21YKCTO1WWMY1,ThinkPad X13 Gen 7 (AMD),6938.34,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadx/lenovo-thinkpad-x13-gen-7-13-inch-amd/21ykcto1wwmy1,https://p2-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-x-series/LEN101T0175/lenovo-thinkpad-x13-gen-7-13-amd-pdp-gallery-1.24a085d138df30f2.png,All Laptops,AMD Ryzen™ AI 5 430 Processor (2.00 GHz up to 4.50 GHz),Integrated Graphics,16 GB LPDDR5X-8533MT/s (Soldered),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"13.3"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 100%sRGB, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 2 Years Premier Support AI | The ThinkPad X13 Gen 7 (AMD) offers a sleek, lightweight design with a 13.3"" WUXGA display for vibrant visuals. Powered by an AMD Ryzen™ AI 5 430 processor and 16GB memory, it ensures smooth multitasking, making it ideal for business professionals."
21YUCTO1WWMY1,ThinkPad T14s Gen 7,6943.40,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/lenovo-thinkpad-t14s-gen-7-14-inch-intel-/21yucto1wwmy1,https://p4-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-t-series/len101t0155/lenovo-thinkpad-t14s-gen-7-intel-pdp-gallery-1.b2e8094de3f60cb1.png,All Laptops,Intel® Core™ Ultra 5 325 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.50 GHz),Integrated Graphics,16 GB LPDDR5X-8533MT/s (Soldered),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad T14s Gen 7 offers a sleek design with a 14-inch WUXGA anti-glare display for clear visuals. Powered by an Intel Core Ultra 5 processor, 16GB memory, and 256GB SSD, it ensures smooth performance for business professionals."
21QXCTO1WWMY1,ThinkPad T14s Gen 6,7146.23,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/thinkpad-t14s-gen-6-14-inch-intel/21qxcto1wwmy1,https://p1-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-t-series/len101t0113/lenovo-thinkpad-t14s-gen-6-intel-pdp-gallery-1.png,All Laptops,Intel® Core™ Ultra 5 228V Processor (LPE-cores up to 3.50 GHz P-cores up to 4.50 GHz / 32 GB MOP),Integrated Intel® Arc™ Graphics,32 GB LPDDR5X-8533MT/s (Memory on Package),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 2 Years Premier Support AI | The ThinkPad T14s Gen 6 is a lightweight, ultrathin laptop designed for productivity and efficiency. Powered by AI and Intel Core Ultra processors, it offers customizable features to meet the needs of business professionals."
21R3CTO1WWMY1,ThinkPad T14s 2-in-1 Gen 1,7342.32,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/thinkpad-t14s-2-in-1-14-inch-intel/21r3cto1wwmy1,https://p1-ofp.static.pub//fes/cms/2025/04/18/y3l0qoh5xk7ccwmvqa37amwugzghhy843176.png,All Laptops,Intel® Core™ Ultra 5 225U Processor (E-cores up to 3.80 GHz P-cores up to 4.80 GHz),Integrated Graphics,16 GB LPDDR5X-8533MT/s (Soldered),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Reflection/Anti-Smudge, Touch, 45%NTSC, 400 nits, 60Hz, DBEF5",,,"OS: Windows 11 Home 64 | Warranty: 2 Years Premier Support AI | The ThinkPad T14s 2-in-1 Gen 1 offers a sleek, lightweight design with a 14"" touch display for versatile use. Equipped with Intel® Core™ Ultra 5 processor, 16GB memory, and 256GB SSD, it ensures fast performance for students and professionals alike."
21QVCTO1WWMY1,ThinkPad P16s Gen 4,7394.74,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadp/lenovo-thinkpad-p16s-gen-4-16-inch-intel-mobile-workstation/21qvcto1wwmy1,https://p3-ofp.static.pub//fes/cms/2025/08/11/8vvmljl9y3ar87oa5rumz427bzvmdd032364.png,All Laptops,Intel® Core™ Ultra 5 225H Processor (E-cores up to 4.30 GHz P-cores up to 4.90 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 2 Years Premier Support AI | The ThinkPad P16s Gen 4 features a 16"" WUXGA IPS display with anti-glare and 400 nits brightness for clear visuals. Powered by Intel® Core™ Ultra 5 processor and 16GB DDR5 memory, it offers fast performance, integrated graphics, and secure fingerprint access for professionals."
83SKCTO1WWMY1,"IdeaPad Pro 5i (16"", Gen 11)",7404.04,https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-pro-series/ideapad-pro-5i-gen-11-16-inch-intel/83skcto1wwmy1,https://p3-ofp.static.pub/ShareResource/optimized/pdp/ideapad/ideapad-pro-series/len101i0129/lenovo-ideapad-pro-5i-gen-11-16-intel-pdp-gallery-1.png,All Laptops,Intel® Core™ Ultra 7 356H Processor (E-cores up to 3.50 GHz P-cores up to 4.70 GHz),Integrated Graphics,32 GB LPDDR5X-8533MT/s (Soldered),1 TB SSD M.2 2242 PCIe Gen4 QLC,"16"" 2.8K (2880 x 1800), OLED, Glare, Non-Touch, HDR 1000 True Black, 100%DCI-P3, 500 nits, 120Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Carry-in | The IdeaPad Pro 5i (16"", Gen 11) features a stunning 16"" 2.8K OLED display with HDR 1000 True Black and 120Hz refresh rate. Powered by Intel® Core™ Ultra 7 processor, 32GB LPDDR5X memory, and 1TB SSD, it's ideal for creators seeking high performance and vibrant visuals."
21QTCTO1WWMY1,ThinkPad P14s Gen 6,7495.25,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadp/lenovo-thinkpad-p14s-gen-6-14-inch-intel-mobile-workstation/21qtcto1wwmy1,https://p1-ofp.static.pub//fes/cms/2025/08/14/9mv2od3aa0dlrr30uoe6lbwq87ilrz683770.png,All Laptops,Intel® Core™ Ultra 5 225H Processor (E-cores up to 4.30 GHz P-cores up to 4.90 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14.5"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 2 Years Premier Support AI | The ThinkPad P14s Gen 6 is a compact AI-ready mobile workstation designed for professionals and SMBs. It offers Intel Core Ultra processors, upgradable memory, and customer-replaceable components for extended usability and performance."
21WNCTO1WWMY1,ThinkPad T14 Gen 7,7560.70,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/lenovo-thinkpad-t14-gen-7-14-inch-intel-laptop/21wncto1wwmy1,https://p2-ofp.static.pub/ShareResource/optimized/thinkpad/thinkpad-t/len101t0154/lenovo-thinkpad-t14-gen-7-14-intel-pdp-gallery-1.c80b33c46b8b5d19.png,All Laptops,Intel® Core™ Ultra 5 332 vPro® Processor (LPE-cores up to 3.30 GHz P-cores up to 4.40 GHz),Integrated Graphics,16 GB LPDDR5X-8533MT/s (CAMM2),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 2 Years Premier Support AI | The ThinkPad T14 Gen 7 offers a powerful Intel® Core™ Ultra 5 processor and 16GB memory for seamless multitasking. Its 14"" WUXGA anti-glare display ensures clear visuals, while the 256GB SSD provides fast storage. Ideal for business professionals."
21YYCTO1WWMY1,ThinkPad T14s 2-in-1 Gen 2,7605.47,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/thinkpad-t14s-2-in-1-gen-2-14-inch-intel/21yycto1wwmy1,https://p3-ofp.static.pub/ShareResource/optimized/thinkpad/thinkpad-t/len101t0163/lenovo-thinkpad-t14s-2-in-1-gen-2-14-intel-pdp-gallery-1.73e2782809d66f1a.png,All Laptops,Intel® Core™ Ultra 5 325 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.50 GHz),Integrated Graphics,16 GB LPDDR5X-8533MT/s (Soldered),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Reflection/Anti-Smudge, Touch, 45%NTSC, 400 nits, 60Hz, DBEF5",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad T14s 2-in-1 Gen 2 offers a versatile design with a 14"" touch display and powerful Intel® Core™ Ultra 5 processor. Ideal for business professionals, it features 16GB memory, 256GB SSD storage, advanced Wi-Fi 7, and a backlit keyboard for productivity on the go."
21M3CTO1WWMY1,ThinkPad E14 Gen 6 (AMD),7613.50,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/lenovo-thinkpad-e14-gen-6-14-inch-amd/21m3cto1wwmy1,https://p1-ofp.static.pub//fes/cms/2024/04/01/w5xzl0a0vcja2jirmi04tmaxy7nw1g409296.png,All Laptops,AMD Ryzen™ 5 7535U Processor (2.90 GHz up to 4.55 GHz),Integrated Graphics,16 GB DDR5-4800MT/s (SODIMM),256 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 2 Years On-site | The ThinkPad E14 Gen 6 offers a sleek design in Graphite Black with a 14"" WUXGA anti-glare display. Powered by AMD Ryzen™ 5, 16GB DDR5 memory, and 256GB SSD, it ensures smooth multitasking for business professionals."
21WTCTO1WWMY1,ThinkPad T16 Gen 5,7678.10,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/lenovo-thinkpad-t16-gen-5-16-inch-intel/21wtcto1wwmy1,https://p4-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-t-series/LEN101T0158/lenovo-thinkpad-t16-gen-5-intel-pdp-gallery-1.png,All Laptops,Intel® Core™ Ultra 5 325 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.50 GHz),Integrated Graphics,16 GB LPDDR5X-8533MT/s (CAMM2),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 2 Years Premier Support AI | The ThinkPad T16 Gen 5 offers a 16"" WUXGA display with anti-glare and 400 nits brightness for clear visuals. Powered by Intel® Core™ Ultra 5 processor, 16GB memory, and 256GB SSD, it ensures smooth performance for business users."
83SECTO1WWMY1,"Yoga 9i 2-in-1 Aura Edition (14"",  Gen 11)",7761.83,https://www.lenovo.com/my/en/p/laptops/yoga/yoga-2-in-1-series/lenovo-yoga-9i-2-in-1-gen-11-aura-edition-14-inch-intel/83secto1wwmy1,https://p2-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-2-in-1-series/len101y0074/lenovo-yoga-9i-2-in-1-gen-11-aura-edition-14-intel-gallery-1.9f9f25410cda9ce4.png,All Laptops,Intel® Core™ Ultra 7 355 Processor (LPE-cores up to 3.50 GHz P-cores up to 4.70 GHz),Integrated Graphics,32 GB LPDDR5X-7467MT/s (Soldered),1 TB SSD M.2 2242 PCIe Gen4 QLC,"14"" 2.8K (2880 x 1800), OLED, Glare, Touch, HDR 1000 True Black, 100%DCI-P3, 1100 nits (HDR Peak)/500 nits (SDR Typical), 120Hz, Glass",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year PremiumCare | The Yoga 9i 2-in-1 Aura Edition offers a stunning 14"" 2.8K OLED touchscreen with vibrant colors and smooth 120Hz refresh rate. With 32GB memory, 1TB SSD, and Intel® Core™ Ultra 7 processor, it's perfect for creators seeking power and versatility in a sleek design."
21YHCTO1WWMY1,ThinkPad X13 Gen 7,7888.75,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadx/thinkpad-x13-gen-7-13-inch-intel-laptop/21yhcto1wwmy1,https://p4-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-x-series/len101t0172/gallery-1-laptop-side-facing.png,All Laptops,Intel® Core™ Ultra 5 332 vPro® Processor (LPE-cores up to 3.30 GHz P-cores up to 4.40 GHz),Integrated Graphics,16 GB LPDDR5X-8533MT/s (Soldered),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"13.3"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 100%sRGB, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 2 Years Premier Support AI | The ThinkPad X13 Gen 7 is a lightweight laptop designed for business professionals. It features a 13.3"" WUXGA display, 16GB memory, and 256GB SSD for seamless multitasking, with a durable design and 1-year warranty."
83W5CTO1WWMY1,"Yoga Pro 7a (15"", Gen11)",8140.00,https://www.lenovo.com/my/en/p/laptops/yoga/yoga-pro-series/yoga-pro-7a-gen-11-15-inch-amd/83w5cto1wwmy1,https://p4-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-pro-series/LEN101Y0075/lenovo-yoga-pro-7a-gen-11-15-amd-pdp-gallery-1.png,All Laptops,AMD Ryzen™ AI Max+ 388 Processor (3.60 GHz up to 5.00 GHz),Integrated Graphics,32 GB LPDDR5X-8000MT/s (Soldered),512 GB SSD M.2 2242 PCIe Gen4 TLC,"15.3"" WQXGA (2560 x 1600), OLED, Glare, Touch, HDR 1000 True Black, 100%DCI-P3, 500 nits, 165Hz, Low Blue Light, Glass",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Carry-in | The Yoga Pro 7a (15"", Gen11) offers a stunning 15.3"" OLED touchscreen with HDR 1000 True Black and 165Hz refresh rate. Powered by AMD Ryzen™ AI Max+ processor and 32GB LPDDR5X memory, it ensures smooth performance for creators. Features include Wi-Fi 7, integrated graphics, and Thunder Grey design."
83KFCTO1WWMY1,"Yoga Pro 7i (14'', Gen 10)",8205.12,https://www.lenovo.com/my/en/p/laptops/yoga/yoga-pro-series/lenovo-yoga-pro-7i-gen-10-aura-edition-14-inch-intel/83kfcto1wwmy1,https://p1-ofp.static.pub//fes/cms/2025/02/24/ipf7rgu6jflx42m74r7jgl73bn3lr5417294.png,All Laptops,Intel® Core™ Ultra 9 285H Processor (E-cores up to 4.50 GHz P-cores up to 5.40 GHz),Integrated Graphics,32 GB LPDDR5X-8533MT/s (Soldered),1 TB SSD M.2 2242 PCIe Gen4 TLC,"14.5"" 3K (3000 x 1872), OLED, Anti-Fingerprint, Touch, HDR 1000 True Black, 100%DCI-P3, 500 nits, 120Hz, Glass",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Carry-in | The Yoga Pro 7i (14'', Gen 10) features a stunning 14.5"" 3K OLED touchscreen with 120Hz refresh rate and HDR 1000 True Black. Powered by an Intel® Core™ Ultra 9 processor, 32GB memory, and 1TB SSD, it's perfect for creators seeking performance and vibrant visuals."
83V9CTO1WWMY1,"Legion 7a (15"", Gen 11)",8256.84,https://www.lenovo.com/my/en/p/laptops/legion-laptops/legion-series/lenovo-legion-7a-gen-11-15-inch-amd-gaming-laptop/83v9cto1wwmy1,https://p3-ofp.static.pub/ShareResource/optimized/pdp/legion/legion-7-series/LEN101G0054/lenovo-legion-7a-gen-11-15-amd-pdp-gallery-1.65065aa7abe09536.png,All Laptops,AMD Ryzen™ AI Max+ 388 Processor (3.60 GHz up to 5.00 GHz),Integrated Graphics,32 GB LPDDR5X-8000MT/s (Soldered),1 TB SSD M.2 2242 PCIe Gen4 TLC,"15.3"" WQXGA (2560 x 1600), OLED, Glare, Non-Touch, HDR 1000 True Black, 100%DCI-P3, 500 nits, 165Hz, Low Blue Light",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Carry-in | The Legion 7a (15"", Gen 11) features a stunning 15.3"" OLED display with HDR 1000 True Black and 165Hz refresh rate. Powered by an AMD Ryzen™ AI Max+ 388 Processor, 32GB LPDDR5X memory, and 1TB SSD, it's perfect for gamers seeking high performance."
83SNCTO1WWMY1,"Yoga Pro 7i (15"", Gen 11)",8764.37,https://www.lenovo.com/my/en/p/laptops/yoga/yoga-pro-series/lenovo-yoga-pro-7i-gen-11-aura-edition-15-inch-intel/83sncto1wwmy1,https://p2-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-pro-series/len101y0068/lenovo-yoga-pro-7i-gen-11-aura-edition-15-intel-gallery-1.png,All Laptops,Intel® Core™ Ultra 7 356H Processor (E-cores up to 3.50 GHz P-cores up to 4.70 GHz),NVIDIA® GeForce RTX™ 5050 Laptop GPU 8GB GDDR7,32 GB LPDDR5X-8533MT/s (Soldered),1 TB SSD M.2 2242 PCIe Gen4 TLC,"15.3"" WQXGA (2560 x 1600), OLED, Glare, Non-Touch, HDR 1000 True Black, 100%DCI-P3, 500 nits, 165Hz, Low Blue Light",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year PremiumCare | The Yoga Pro 7i (15"", Gen 11) features a stunning 15.3"" WQXGA OLED display with HDR 1000 True Black and 165Hz refresh rate. Powered by Intel® Core™ Ultra 7 processor and NVIDIA® GeForce RTX™ 5050 GPU, it offers 32GB memory and 1TB SSD storage for creators."
21XJCTO1WWMY1,ThinkPad P14s Gen 7,9000.73,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadp/lenovo-thinkpad-p14s-gen-7-14-inch-intel/21xjcto1wwmy1,https://p2-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-p-series/len101t0169/lenovo-thinkpad-p14s-gen-7-14-intel-pdp-gallery-1.png,All Laptops,Intel® Core™ Ultra 5 336H vPro® Processor (E-cores up to 3.40 GHz P-cores up to 4.60 GHz),Integrated Graphics,16 GB LPDDR5X-8533MT/s (CAMM2),512 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14.5"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 2 Years Premier Support AI | The ThinkPad P14s Gen 7 features a powerful Intel® Core™ Ultra 5 processor and 16GB LPDDR5X memory for seamless multitasking. Its 14.5"" WUXGA anti-glare display ensures clear visuals, while the lightweight design and fingerprint reader enhance portability and security for professionals."
21XGCTO1WWMY1,ThinkPad P16s Gen 5 (AMD),9098.82,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadp/lenovo-thinkpad-p16s-gen-5-16-inch-amd-mobile-workstation/21xgcto1wwmy1,https://p1-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-p-series/LEN101T0173/thinkpad-p16s-gen-5-16-inch-amd-pdp-gallery-1.png,All Laptops,AMD Ryzen™ AI 5 PRO 440 Processor (2.00 GHz up to 4.80 GHz),Integrated Graphics,16 GB LPDDR5X-8533MT/s (CAMM2),512 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 3 Years Premier Support AI | The ThinkPad P16s Gen 5 (AMD) offers powerful performance with an AMD Ryzen™ AI 5 PRO 440 processor and 16GB memory. Its 16"" WUXGA anti-glare display, 512GB SSD storage, and advanced connectivity make it ideal for creators and professionals."
21QC00ADMA,ThinkPad T14 Gen 6,9173.37,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/thinkpad-t14-gen-6-14-inch-intel/21qc00adma,https://p3-ofp.static.pub//fes/cms/2025/04/08/zpltu7p9bnttxx4pxdiqtfbnhjc0pg787928.png,All Laptops,Intel® Core™ Ultra 7 255U Processor (E-cores up to 4.20 GHz P-cores up to 5.20 GHz),Integrated Intel® Graphics,32 GB DDR5-5600MT/s (SODIMM),1 TB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year Premier | The ThinkPad T14 G6 is a sleek, ultraslim notebook designed for business professionals. It features a powerful Intel® Core™ Ultra 7 processor, 32GB DDR5 memory, and 1TB SSD storage, ensuring seamless multitasking and ample space. The 14"" WUXGA display offers crisp visuals, while the 5MP camera with privacy shutter and fingerprint reader enhance security and usability."
83F0008QMJ,"Legion 5i (15"", Gen 10)",9435.14,https://www.lenovo.com/my/en/p/laptops/legion-laptops/legion-series/lenovo-legion-5i-gen-10-15-inch-intel/83f0008qmj,https://p2-ofp.static.pub//fes/cms/2025/04/14/dmwa5bmukcg6gb3erzii12khrfho4p776428.png,All Laptops,Intel® Core™ Ultra 9 275HX Processor (E-cores up to 4.60 GHz P-cores up to 5.40 GHz),NVIDIA® Geforce RTX™ 5070 Laptop GPU 8GB GDDR7,32 GB DDR5-5600MT/s (SODIMM)(2 x 16 GB),1 TB SSD M.2 2242 PCIe Gen4 TLC,"15.1"" WQXGA (2560 x 1600), OLED, Glare, Non-Touch, HDR 600 True Black, 100%DCI-P3, 500 nits, 165 Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 2 Year Legion Ultimate Support | The Lenovo Legion 5 15IAX10 offers powerful performance with an Intel® Core™ Ultra 9 processor and NVIDIA® Geforce RTX™ 5070 GPU. Its 15.1"" OLED display with 165Hz refresh rate ensures stunning visuals, while 32GB RAM and 1TB SSD provide ample speed and storage for gamers."
21XECTO1WWMY1,ThinkPad P16s Gen 5,9818.21,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadp/thinkpad-p16s-i-gen-5-16-inch-intel-mobile-workstation/21xecto1wwmy1,https://p1-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-p-series/LEN101T0161/lenovo-thinkbook-p16s-i-gen-5-16-intel-pdp-gallery-1.b6ce943d621c3be8.png,All Laptops,Intel® Core™ Ultra 5 336H vPro® Processor (E-cores up to 3.40 GHz P-cores up to 4.60 GHz),NVIDIA RTX PRO™ 500 Blackwell Laptop GPU 6GB GDDR7,16 GB LPDDR5X-8533MT/s (CAMM2),512 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad P16s Gen 5 is a powerful workstation designed for creators and professionals. It features a 16"" WUXGA anti-glare display, Intel® Core™ Ultra 5 processor, NVIDIA RTX PRO™ 500 GPU, and 16GB memory for seamless multitasking."
83NNCTO1WWMY1,"Legion Pro 5i (16"", 10)",9973.23,https://www.lenovo.com/my/en/p/laptops/legion-laptops/legion-pro-series/legion-pro-5i-gen-10-16-inch-intel/83nncto1wwmy1,https://p2-ofp.static.pub//fes/cms/2025/10/13/ogyuq0nxb7v3i6ow4r6w85ovvt98zf968017.png,All Laptops,14th Generation Intel® Core™ i9-14900HX Processor (E-cores up to 4.10 GHz P-cores up to 5.80 GHz),NVIDIA® GeForce RTX™ 5060 Laptop GPU 8GB GDDR7,32 GB DDR5-5600MT/s (SODIMM) - (2 x 16 GB),512 GB SSD M.2 2242 PCIe Gen4 TLC,"16"" WQXGA (2560 x 1600), IPS, Anti-Glare, Non-Touch, HDR 400, 100%DCI-P3, 500 nits, 240Hz, Low Blue Light",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Legion Ultimate Support | The Legion Pro 5i (16"", 10) offers top-tier gaming performance with a 14th Gen Intel Core i9 processor and NVIDIA GeForce RTX 5060 GPU. Users praise its exceptional performance, stunning 240Hz WQXGA display, and effective cooling, making it ideal for gamers."
